Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,time_sec
,,,2742
106.0,35.3,100.0,2743
,,,2744
105.0,35.3,100.0,2745
,,,2746
105.0,35.4,100.0,2747
,,,2748
105.0,35.4,100.0,2749
,,,2750
105.0,35.4,100.0,2751
,,,2752
105.0,35.4,100.0,2753
,,,2754
105.0,35.4,100.0,2755
,,,2756
104.0,35.4,100.0,2757
104.0,,,2758
,35.4,100.0,2759
,,,2760
104.0,35.4,100.0,2761
,,,2762
104.0,35.4,100.0,2763
,,,2764
104.0,35.4,100.0,2765
,,,2766
104.0,35.4,100.0,2767
,,,2768
104.0,35.4,100.0,2769
,,,2770
103.0,35.4,100.0,2771
,,,2772
104.0,35.4,100.0,2773
,,,2774
104.0,35.4,100.0,2775
,,,2776
103.0,35.4,100.0,2777
,,,2778
103.0,35.4,100.0,2779
,,,2780
103.0,35.4,100.0,2781
,,,2782
103.0,35.4,100.0,2783
,,,2784
103.0,35.4,100.0,2785
,,,2786
102.0,35.4,100.0,2787
,,,2788
101.0,35.4,100.0,2789
,,,2790
101.0,35.4,100.0,2791
,,,2792
101.0,35.4,100.0,2793
,,,2794
100.0,35.4,100.0,2795
,,,2796
101.0,35.4,100.0,2797
,,,2798
101.0,35.4,100.0,2799
,,,2800
101.0,35.4,100.0,2801
,,,2802
101.0,35.4,100.0,2803
,,,2804
101.0,35.4,100.0,2805
,,,2806
101.0,35.4,100.0,2807
,,,2808
101.0,35.4,100.0,2809
,,,2810
101.0,35.4,100.0,2811
,,,2812
101.0,35.4,100.0,2813
,,,2814
101.0,35.4,100.0,2815
,,,2816
101.0,35.4,100.0,2817
,,,2818
101.0,35.4,100.0,2819
,,,2820
100.0,35.4,100.0,2821
,,,2822
100.0,35.4,100.0,2823
,,,2824
100.0,35.4,100.0,2825
,,,2826
100.0,35.4,100.0,2827
,,,2828
99.0,35.4,100.0,2829
,,,2830
99.0,35.4,100.0,2831
,,,2832
98.0,35.4,100.0,2833
,,,2834
98.0,35.4,100.0,2835
,,,2836
98.0,35.4,100.0,2837
,,,2838
98.0,35.4,100.0,2839
,,,2840
98.0,35.4,100.0,2841
,,,2842
97.0,35.4,100.0,2843
,,,2844
97.0,35.4,100.0,2845
,,,2846
97.0,35.4,100.0,2847
,,,2848
96.0,35.4,100.0,2849
,,,2850
96.0,35.4,100.0,2851
,,,2852
96.0,35.4,100.0,2853
,,,2854
96.0,35.4,100.0,2855
,,,2856
96.0,35.4,100.0,2857
,,,2858
96.0,35.4,100.0,2859
,,,2860
96.0,35.4,100.0,2861
,,,2862
96.0,35.4,100.0,2863
,,,2864
96.0,35.4,100.0,2865
,,,2866
96.0,35.4,100.0,2867
,,,2868
96.0,35.4,100.0,2869
,,,2870
96.0,35.4,100.0,2871
,,,2872
96.0,35.4,100.0,2873
,,,2874
96.0,35.4,100.0,2875
,,,2876
95.0,35.4,100.0,2877
,,,2878
95.0,35.4,100.0,2879
,,,2880
95.0,35.4,100.0,2881
,,,2882
95.0,35.4,100.0,2883
,,,2884
94.0,35.4,100.0,2885
,,,2886
94.0,35.4,100.0,2887
,,,2888
93.0,35.4,100.0,2889
,,,2890
93.0,35.4,100.0,2891
,,,2892
93.0,35.4,100.0,2893
,,,2894
93.0,35.4,100.0,2895
,,,2896
93.0,35.4,100.0,2897
,,,2898
93.0,35.4,100.0,2899
,,,2900
93.0,35.4,100.0,2901
,,,2902
93.0,35.4,100.0,2903
,,,2904
93.0,35.4,100.0,2905
,,,2906
93.0,35.4,100.0,2907
,,,2908
92.0,35.4,100.0,2909
,,,2910
92.0,35.4,100.0,2911
,,,2912
92.0,35.4,100.0,2913
,,,2914
91.0,35.4,100.0,2915
,,,2916
91.0,35.4,100.0,2917
,,,2918
90.0,35.4,100.0,2919
,,,2920
90.0,35.4,100.0,2921
,,,2922
91.0,35.4,100.0,2923
,,,2924
91.0,35.4,100.0,2925
,,,2926
91.0,35.4,100.0,2927
,,,2928
92.0,35.4,100.0,2929
,,,2930
91.0,35.4,100.0,2931
,,,2932
91.0,35.4,100.0,2933
,,,2934
91.0,35.4,100.0,2935
,,,2936
96.0,35.4,100.0,2937
,,,2938
104.0,35.4,100.0,2939
,,,2940
104.0,35.4,100.0,2941
,,,2942
91.0,35.4,100.0,2943
,,,2944
90.0,35.4,100.0,2945
,,,2946
90.0,35.4,100.0,2947
,,,2948
90.0,35.4,100.0,2949
,,,2950
91.0,35.4,100.0,2951
,,,2952
90.0,35.4,100.0,2953
,,,2954
90.0,35.4,100.0,2955
,,,2956
89.0,35.4,100.0,2957
,,,2958
89.0,35.4,100.0,2959
,,,2960
88.0,35.4,100.0,2961
,,,2962
88.0,35.4,100.0,2963
,,,2964
88.0,35.4,100.0,2965
,,,2966
88.0,35.4,100.0,2967
,,,2968
88.0,35.4,100.0,2969
,,,2970
88.0,35.4,100.0,2971
,,,2972
88.0,35.4,100.0,2973
,,,2974
88.0,35.4,100.0,2975
,,,2976
88.0,35.4,100.0,2977
,,,2978
87.0,35.4,99.0,2979
,,,2980
87.0,35.4,100.0,2981
,,,2982
87.0,35.4,100.0,2983
,,,2984
87.0,35.4,100.0,2985
,,,2986
87.0,35.4,100.0,2987
,,,2988
87.0,35.4,100.0,2989
,,,2990
87.0,35.4,100.0,2991
,,,2992
87.0,35.4,100.0,2993
,,,2994
87.0,35.4,100.0,2995
,,,2996
87.0,35.4,99.0,2997
,,,2998
87.0,35.4,99.0,2999
,,,3000
87.0,35.4,99.0,3001
,,,3002
87.0,35.4,99.0,3003
,,,3004
87.0,35.4,99.0,3005
,,,3006
87.0,35.4,99.0,3007
,,,3008
87.0,35.4,99.0,3009
,,,3010
87.0,35.4,99.0,3011
,,,3012
86.0,35.4,99.0,3013
,,,3014
86.0,35.4,99.0,3015
,,,3016
86.0,35.4,99.0,3017
,,,3018
87.0,35.4,99.0,3019
,,,3020
87.0,35.4,99.0,3021
,,,3022
87.0,35.4,99.0,3023
,,,3024
87.0,35.4,99.0,3025
,,,3026
87.0,35.4,99.0,3027
,,,3028
87.0,35.4,99.0,3029
,,,3030
87.0,35.4,99.0,3031
,,,3032
87.0,35.4,99.0,3033
,,,3034
87.0,35.4,99.0,3035
,,,3036
87.0,35.4,99.0,3037
,,,3038
86.0,35.4,99.0,3039
,,,3040
86.0,35.4,99.0,3041
,,,3042
86.0,35.4,99.0,3043
,,,3044
86.0,35.4,99.0,3045
,,,3046
86.0,35.4,99.0,3047
,,,3048
86.0,35.4,99.0,3049
,,,3050
86.0,35.4,99.0,3051
,,,3052
86.0,35.4,99.0,3053
,,,3054
86.0,35.4,99.0,3055
,,,3056
86.0,35.4,99.0,3057
,,,3058
86.0,35.4,99.0,3059
,,,3060
86.0,35.4,99.0,3061
,,,3062
85.0,35.4,99.0,3063
,,,3064
84.0,35.4,99.0,3065
,,,3066
84.0,35.4,99.0,3067
,,,3068
83.0,35.4,99.0,3069
,,,3070
84.0,35.4,99.0,3071
,,,3072
84.0,35.4,99.0,3073
,,,3074
84.0,35.4,99.0,3075
,,,3076
83.0,35.4,99.0,3077
,,,3078
83.0,35.4,99.0,3079
,,,3080
83.0,35.4,99.0,3081
,,,3082
83.0,35.4,99.0,3083
,,,3084
83.0,35.4,99.0,3085
,,,3086
83.0,35.4,99.0,3087
,,,3088
83.0,35.4,99.0,3089
,,,3090
83.0,35.4,99.0,3091
,,,3092
83.0,35.4,99.0,3093
,,,3094
83.0,35.4,99.0,3095
,,,3096
83.0,35.4,99.0,3097
,,,3098
82.0,35.4,99.0,3099
,,,3100
82.0,35.4,99.0,3101
,,,3102
82.0,35.4,99.0,3103
,,,3104
81.0,35.4,99.0,3105
,,,3106
81.0,35.4,99.0,3107
,,,3108
80.0,35.4,99.0,3109
,,,3110
80.0,35.4,99.0,3111
,,,3112
80.0,35.4,99.0,3113
,,,3114
79.0,35.4,99.0,3115
,,,3116
79.0,35.4,99.0,3117
,,,3118
80.0,35.4,99.0,3119
,,,3120
81.0,35.4,99.0,3121
,,,3122
81.0,35.4,99.0,3123
,,,3124
81.0,35.4,99.0,3125
,,,3126
81.0,35.4,99.0,3127
,,,3128
81.0,35.4,99.0,3129
,,,3130
81.0,35.4,99.0,3131
,,,3132
81.0,35.4,99.0,3133
,,,3134
81.0,35.4,99.0,3135
,,,3136
81.0,35.4,99.0,3137
,,,3138
80.0,35.4,99.0,3139
,,,3140
80.0,35.4,99.0,3141
,,,3142
80.0,35.4,99.0,3143
,,,3144
80.0,35.4,99.0,3145
,,,3146
80.0,35.4,99.0,3147
,,,3148
79.0,35.4,99.0,3149
,,,3150
79.0,35.4,99.0,3151
,,,3152
79.0,35.4,99.0,3153
,,,3154
79.0,35.4,99.0,3155
,,,3156
79.0,35.4,99.0,3157
,,,3158
79.0,35.4,99.0,3159
,,,3160
79.0,35.4,99.0,3161
,,,3162
79.0,35.4,99.0,3163
,,,3164
78.0,35.4,99.0,3165
,,,3166
78.0,35.4,99.0,3167
,,,3168
78.0,35.4,99.0,3169
,,,3170
78.0,35.4,99.0,3171
,,,3172
78.0,35.4,99.0,3173
,,,3174
78.0,35.4,99.0,3175
,,,3176
77.0,35.4,99.0,3177
,,,3178
77.0,35.4,99.0,3179
,,,3180
77.0,35.4,99.0,3181
,,,3182
77.0,35.4,99.0,3183
,,,3184
77.0,35.4,99.0,3185
,,,3186
77.0,35.4,99.0,3187
,,,3188
76.0,35.4,99.0,3189
,,,3190
75.0,35.4,99.0,3191
,,,3192
75.0,35.4,99.0,3193
,,,3194
75.0,35.4,99.0,3195
,,,3196
75.0,35.4,99.0,3197
,,,3198
74.0,35.4,99.0,3199
,,,3200
73.0,35.4,99.0,3201
,,,3202
73.0,35.4,99.0,3203
,,,3204
71.0,35.4,99.0,3205
,,,3206
70.0,35.4,99.0,3207
,,,3208
69.0,35.4,99.0,3209
,,,3210
69.0,35.4,99.0,3211
,,,3212
70.0,35.4,99.0,3213
,,,3214
70.0,35.4,99.0,3215
,,,3216
70.0,35.4,99.0,3217
,,,3218
70.0,35.4,99.0,3219
,,,3220
70.0,35.4,99.0,3221
,,,3222
70.0,35.4,98.0,3223
,,,3224
69.0,35.4,98.0,3225
,,,3226
69.0,35.4,98.0,3227
,,,3228
70.0,35.4,98.0,3229
,,,3230
70.0,35.4,98.0,3231
,,,3232
70.0,35.4,98.0,3233
,,,3234
71.0,35.4,98.0,3235
,,,3236
71.0,35.4,98.0,3237
,,,3238
71.0,35.4,98.0,3239
,,,3240
71.0,35.4,98.0,3241
,,,3242
70.0,35.4,98.0,3243
,,,3244
70.0,35.4,98.0,3245
,,,3246
69.0,35.5,98.0,3247
,,,3248
69.0,35.5,98.0,3249
,,,3250
68.0,35.5,98.0,3251
,,,3252
68.0,35.5,98.0,3253
,,,3254
68.0,35.5,98.0,3255
,,,3256
68.0,35.5,98.0,3257
,,,3258
68.0,35.5,98.0,3259
,,,3260
68.0,35.5,98.0,3261
,,,3262
68.0,35.5,98.0,3263
,,,3264
68.0,35.5,98.0,3265
,,,3266
68.0,35.5,98.0,3267
,,,3268
67.0,35.5,98.0,3269
,,,3270
66.0,35.5,98.0,3271
,,,3272
65.0,35.5,98.0,3273
,,,3274
65.0,35.5,98.0,3275
,,,3276
65.0,35.5,98.0,3277
,,,3278
65.0,35.5,98.0,3279
,,,3280
64.0,35.5,98.0,3281
,,,3282
64.0,35.5,98.0,3283
,,,3284
64.0,35.5,98.0,3285
,,,3286
64.0,35.5,98.0,3287
,,,3288
64.0,35.5,98.0,3289
,,,3290
64.0,35.4,98.0,3291
,,,3292
64.0,35.4,98.0,3293
,,,3294
64.0,35.4,98.0,3295
,,,3296
64.0,35.4,98.0,3297
,,,3298
64.0,35.4,98.0,3299
,,,3300
64.0,35.4,98.0,3301
,,,3302
63.0,35.5,98.0,3303
,,,3304
62.0,35.4,98.0,3305
,,,3306
61.0,35.5,98.0,3307
,,,3308
61.0,35.4,98.0,3309
,,,3310
62.0,35.5,98.0,3311
,,,3312
62.0,35.5,98.0,3313
,,,3314
63.0,35.5,98.0,3315
,,,3316
64.0,35.5,98.0,3317
,,,3318
64.0,35.5,98.0,3319
,,,3320
64.0,35.5,98.0,3321
,,,3322
64.0,35.5,98.0,3323
,,,3324
65.0,35.5,98.0,3325
,,,3326
65.0,35.5,98.0,3327
,,,3328
65.0,35.5,98.0,3329
,,,3330
65.0,35.5,98.0,3331
,,,3332
64.0,35.5,98.0,3333
,,,3334
64.0,35.5,98.0,3335
,,,3336
64.0,35.5,98.0,3337
,,,3338
65.0,35.5,98.0,3339
,,,3340
65.0,35.5,98.0,3341
,,,3342
66.0,35.5,98.0,3343
,,,3344
66.0,35.5,98.0,3345
,,,3346
66.0,35.5,98.0,3347
,,,3348
66.0,35.5,98.0,3349
,,,3350
66.0,35.5,98.0,3351
,,,3352
66.0,35.5,98.0,3353
,,,3354
67.0,35.5,98.0,3355
,,,3356
67.0,35.5,98.0,3357
,,,3358
66.0,35.5,98.0,3359
,,,3360
65.0,35.5,98.0,3361
,,,3362
65.0,35.5,98.0,3363
,,,3364
65.0,35.5,98.0,3365
,,,3366
65.0,35.5,98.0,3367
,,,3368
66.0,35.5,98.0,3369
,,,3370
66.0,35.5,98.0,3371
,,,3372
67.0,35.5,98.0,3373
,,,3374
66.0,35.5,98.0,3375
,,,3376
66.0,35.5,98.0,3377
,,,3378
66.0,35.5,98.0,3379
,,,3380
66.0,35.5,98.0,3381
,,,3382
66.0,35.5,98.0,3383
,,,3384
66.0,35.5,98.0,3385
,,,3386
66.0,35.5,98.0,3387
,,,3388
66.0,35.5,98.0,3389
,,,3390
66.0,35.5,98.0,3391
,,,3392
66.0,35.5,98.0,3393
,,,3394
66.0,35.5,98.0,3395
,,,3396
65.0,35.5,98.0,3397
,,,3398
66.0,35.5,97.0,3399
,,,3400
66.0,35.5,97.0,3401
,,,3402
66.0,35.5,97.0,3403
,,,3404
66.0,35.5,97.0,3405
,,,3406
66.0,35.5,97.0,3407
,,,3408
66.0,35.5,97.0,3409
,,,3410
66.0,35.5,97.0,3411
,,,3412
65.0,35.5,97.0,3413
,,,3414
65.0,35.5,97.0,3415
,,,3416
65.0,35.5,97.0,3417
,,,3418
64.0,35.5,97.0,3419
,,,3420
65.0,35.5,97.0,3421
,,,3422
65.0,35.5,97.0,3423
,,,3424
65.0,35.5,97.0,3425
,,,3426
65.0,35.5,97.0,3427
,,,3428
65.0,35.5,97.0,3429
,,,3430
65.0,35.5,97.0,3431
,,,3432
65.0,35.5,97.0,3433
,,,3434
66.0,35.5,97.0,3435
,,,3436
66.0,35.5,97.0,3437
,,,3438
66.0,35.5,97.0,3439
,,,3440
66.0,35.5,97.0,3441
,,,3442
66.0,35.5,97.0,3443
,,,3444
66.0,35.5,97.0,3445
,,,3446
65.0,35.5,97.0,3447
,,,3448
65.0,35.5,97.0,3449
,,,3450
65.0,35.5,97.0,3451
,,,3452
65.0,35.5,97.0,3453
,,,3454
65.0,35.5,97.0,3455
,,,3456
65.0,35.5,97.0,3457
,,,3458
65.0,35.5,97.0,3459
,,,3460
65.0,35.5,97.0,3461
,,,3462
65.0,35.5,97.0,3463
,,,3464
65.0,35.5,97.0,3465
,,,3466
65.0,35.5,97.0,3467
,,,3468
65.0,35.5,97.0,3469
,,,3470
65.0,35.5,97.0,3471
,,,3472
65.0,35.5,97.0,3473
,,,3474
65.0,35.5,97.0,3475
,,,3476
65.0,35.5,97.0,3477
,,,3478
65.0,35.5,97.0,3479
,,,3480
64.0,35.5,97.0,3481
,,,3482
64.0,35.5,97.0,3483
,,,3484
63.0,35.5,97.0,3485
,,,3486
63.0,35.5,97.0,3487
,,,3488
63.0,35.5,97.0,3489
,,,3490
63.0,35.5,97.0,3491
,,,3492
63.0,35.5,97.0,3493
,,,3494
63.0,35.5,97.0,3495
,,,3496
62.0,35.5,97.0,3497
,,,3498
62.0,35.5,97.0,3499
,,,3500
62.0,35.5,97.0,3501
,,,3502
61.0,35.5,97.0,3503
,,,3504
61.0,35.5,97.0,3505
,,,3506
61.0,35.5,97.0,3507
,,,3508
61.0,35.5,97.0,3509
,,,3510
61.0,35.5,97.0,3511
,,,3512
61.0,35.5,97.0,3513
,,,3514
61.0,35.5,97.0,3515
,,,3516
60.0,35.5,97.0,3517
,,,3518
60.0,35.5,97.0,3519
,,,3520
60.0,35.5,97.0,3521
,,,3522
60.0,35.5,97.0,3523
,,,3524
61.0,35.5,97.0,3525
,,,3526
61.0,35.5,97.0,3527
,,,3528
61.0,35.5,97.0,3529
,,,3530
61.0,35.5,97.0,3531
,,,3532
61.0,35.5,97.0,3533
,,,3534
60.0,35.5,97.0,3535
,,,3536
60.0,35.5,97.0,3537
,,,3538
59.0,35.5,97.0,3539
,,,3540
59.0,35.5,97.0,3541
,,,3542
59.0,35.5,97.0,3543
,,,3544
59.0,35.5,97.0,3545
,,,3546
59.0,35.5,97.0,3547
,,,3548
59.0,35.5,97.0,3549
,,,3550
59.0,35.5,97.0,3551
,,,3552
59.0,35.5,97.0,3553
,,,3554
60.0,35.5,97.0,3555
,,,3556
60.0,35.5,97.0,3557
,,,3558
60.0,35.5,97.0,3559
,,,3560
60.0,35.5,97.0,3561
,,,3562
60.0,35.5,97.0,3563
,,,3564
60.0,35.5,97.0,3565
,,,3566
60.0,35.5,97.0,3567
,,,3568
60.0,35.5,97.0,3569
,,,3570
60.0,35.5,97.0,3571
,,,3572
60.0,35.5,97.0,3573
,,,3574
60.0,35.5,97.0,3575
,,,3576
60.0,35.5,97.0,3577
,,,3578
60.0,35.5,97.0,3579
,,,3580
60.0,35.5,97.0,3581
,,,3582
60.0,35.5,97.0,3583
,,,3584
61.0,35.5,97.0,3585
,,,3586
61.0,35.5,97.0,3587
,,,3588
60.0,35.5,97.0,3589
,,,3590
61.0,35.5,97.0,3591
,,,3592
61.0,35.5,97.0,3593
,,,3594
60.0,35.5,97.0,3595
,,,3596
60.0,35.5,97.0,3597
,,,3598
60.0,35.5,97.0,3599
,,,3600
60.0,35.5,97.0,3601
,,,3602
60.0,35.5,97.0,3603
,,,3604
61.0,35.5,97.0,3605
,,,3606
61.0,35.5,97.0,3607
,,,3608
61.0,35.5,97.0,3609
,,,3610
61.0,35.5,97.0,3611
,,,3612
61.0,35.5,97.0,3613
,,,3614
61.0,35.5,97.0,3615
,,,3616
61.0,35.5,97.0,3617
,,,3618
61.0,35.5,97.0,3619
,,,3620
62.0,35.5,97.0,3621
,,,3622
62.0,35.5,97.0,3623
,,,3624
62.0,35.5,97.0,3625
,,,3626
62.0,35.5,97.0,3627
,,,3628
62.0,35.5,97.0,3629
,,,3630
62.0,35.5,97.0,3631
,,,3632
63.0,35.5,97.0,3633
,,,3634
63.0,35.5,97.0,3635
,,,3636
63.0,35.5,97.0,3637
,,,3638
63.0,35.5,97.0,3639
,,,3640
63.0,35.5,97.0,3641
,,,3642
63.0,35.5,97.0,3643
,,,3644
63.0,35.5,96.0,3645
,,,3646
63.0,35.5,96.0,3647
,,,3648
64.0,35.5,96.0,3649
,,,3650
64.0,35.5,96.0,3651
,,,3652
64.0,35.5,96.0,3653
,,,3654
63.0,35.5,96.0,3655
,,,3656
64.0,35.5,96.0,3657
,,,3658
64.0,35.5,96.0,3659
,,,3660
64.0,35.5,96.0,3661
,,,3662
65.0,35.5,96.0,3663
,,,3664
65.0,35.5,96.0,3665
,,,3666
65.0,35.5,96.0,3667
,,,3668
64.0,35.5,96.0,3669
,,,3670
64.0,35.5,96.0,3671
,,,3672
65.0,35.5,96.0,3673
,,,3674
65.0,35.5,96.0,3675
,,,3676
66.0,35.5,96.0,3677
,,,3678
66.0,35.5,97.0,3679
,,,3680
66.0,35.5,97.0,3681
,,,3682
66.0,35.5,96.0,3683
,,,3684
66.0,35.5,96.0,3685
,,,3686
67.0,35.5,96.0,3687
,,,3688
67.0,35.5,96.0,3689
,,,3690
67.0,35.5,96.0,3691
,,,3692
67.0,35.5,96.0,3693
,,,3694
67.0,35.5,96.0,3695
,,,3696
67.0,35.5,96.0,3697
,,,3698
67.0,35.5,96.0,3699
,,,3700
67.0,35.5,96.0,3701
,,,3702
67.0,35.5,96.0,3703
,,,3704
67.0,35.5,96.0,3705
,,,3706
67.0,35.5,96.0,3707
,,,3708
68.0,35.5,96.0,3709
,,,3710
68.0,35.5,96.0,3711
,,,3712
67.0,35.5,96.0,3713
,,,3714
67.0,35.5,96.0,3715
,,,3716
67.0,35.5,96.0,3717
,,,3718
67.0,35.5,96.0,3719
,,,3720
67.0,35.5,96.0,3721
,,,3722
67.0,35.5,96.0,3723
,,,3724
67.0,35.5,96.0,3725
,,,3726
67.0,35.5,96.0,3727
,,,3728
67.0,35.5,96.0,3729
,,,3730
67.0,35.5,96.0,3731
,,,3732
67.0,35.5,96.0,3733
,,,3734
67.0,35.5,96.0,3735
,,,3736
67.0,35.5,96.0,3737
,,,3738
67.0,35.5,96.0,3739
,,,3740
67.0,35.5,96.0,3741
,,,3742
66.0,35.5,97.0,3743
,,,3744
66.0,35.5,97.0,3745
,,,3746
66.0,35.5,97.0,3747
,,,3748
65.0,35.5,96.0,3749
,,,3750
66.0,35.5,97.0,3751
,,,3752
66.0,35.5,96.0,3753
,,,3754
66.0,35.5,96.0,3755
,,,3756
66.0,35.5,96.0,3757
,,,3758
65.0,35.5,96.0,3759
,,,3760
65.0,35.5,96.0,3761
,,,3762
65.0,35.5,97.0,3763
,,,3764
65.0,35.5,97.0,3765
,,,3766
65.0,35.5,97.0,3767
,,,3768
65.0,35.5,96.0,3769
,,,3770
65.0,35.5,96.0,3771
,,,3772
65.0,35.5,96.0,3773
,,,3774
65.0,35.5,96.0,3775
,,,3776
65.0,35.5,96.0,3777
,,,3778
66.0,35.5,96.0,3779
,,,3780
66.0,35.5,97.0,3781
,,,3782
66.0,35.5,96.0,3783
,,,3784
66.0,35.5,96.0,3785
,,,3786
66.0,35.5,96.0,3787
,,,3788
66.0,35.5,96.0,3789
,,,3790
66.0,35.5,96.0,3791
,,,3792
66.0,35.5,96.0,3793
,,,3794
66.0,35.5,96.0,3795
,,,3796
66.0,35.5,96.0,3797
,,,3798
66.0,35.5,96.0,3799
,,,3800
66.0,35.5,96.0,3801
,,,3802
66.0,35.5,96.0,3803
,,,3804
66.0,35.5,96.0,3805
,,,3806
66.0,35.5,96.0,3807
,,,3808
67.0,35.5,96.0,3809
,,,3810
67.0,35.5,96.0,3811
,,,3812
67.0,35.5,96.0,3813
,,,3814
67.0,35.5,96.0,3815
,,,3816
67.0,35.5,96.0,3817
,,,3818
67.0,35.5,96.0,3819
,,,3820
67.0,35.5,96.0,3821
,,,3822
67.0,35.5,96.0,3823
,,,3824
66.0,35.5,96.0,3825
,,,3826
66.0,35.5,96.0,3827
,,,3828
65.0,35.5,96.0,3829
,,,3830
66.0,35.5,96.0,3831
,,,3832
66.0,35.5,96.0,3833
,,,3834
67.0,35.5,96.0,3835
,,,3836
66.0,35.5,96.0,3837
,,,3838
66.0,35.5,96.0,3839
,,,3840
66.0,35.5,96.0,3841
,,,3842
66.0,35.5,96.0,3843
,,,3844
65.0,35.5,96.0,3845
,,,3846
65.0,35.5,96.0,3847
,,,3848
66.0,35.5,96.0,3849
,,,3850
66.0,35.5,96.0,3851
,,,3852
67.0,35.5,96.0,3853
,,,3854
67.0,35.5,96.0,3855
,,,3856
67.0,35.5,96.0,3857
,,,3858
67.0,35.5,96.0,3859
,,,3860
67.0,35.5,96.0,3861
,,,3862
67.0,35.5,96.0,3863
,,,3864
66.0,35.5,96.0,3865
,,,3866
67.0,35.5,96.0,3867
,,,3868
66.0,35.5,96.0,3869
,,,3870
67.0,35.5,96.0,3871
,,,3872
67.0,35.600002,96.0,3873
,,,3874
67.0,35.600002,96.0,3875
,,,3876
68.0,35.600002,96.0,3877
,,,3878
68.0,35.600002,96.0,3879
,,,3880
69.0,35.600002,96.0,3881
,,,3882
69.0,35.600002,96.0,3883
,,,3884
69.0,35.600002,96.0,3885
,,,3886
69.0,35.600002,96.0,3887
,,,3888
69.0,35.600002,97.0,3889
,,,3890
69.0,35.5,96.0,3891
,,,3892
69.0,35.5,96.0,3893
,,,3894
69.0,35.5,96.0,3895
,,,3896
69.0,35.5,96.0,3897
,,,3898
69.0,35.5,96.0,3899
,,,3900
69.0,35.5,96.0,3901
,,,3902
69.0,35.5,96.0,3903
,,,3904
69.0,35.5,96.0,3905
,,,3906
69.0,35.5,96.0,3907
,,,3908
69.0,35.5,96.0,3909
,,,3910
69.0,35.5,97.0,3911
,,,3912
68.0,35.5,96.0,3913
,,,3914
68.0,35.600002,97.0,3915
,,,3916
68.0,35.600002,96.0,3917
,,,3918
68.0,35.600002,96.0,3919
,,,3920
68.0,35.600002,96.0,3921
,,,3922
68.0,35.600002,96.0,3923
,,,3924
68.0,35.600002,96.0,3925
,,,3926
68.0,35.600002,96.0,3927
,,,3928
68.0,35.600002,97.0,3929
,,,3930
68.0,35.600002,96.0,3931
,,,3932
68.0,35.600002,96.0,3933
,,,3934
68.0,35.600002,96.0,3935
,,,3936
68.0,35.600002,96.0,3937
,,,3938
68.0,35.600002,96.0,3939
,,,3940
68.0,35.600002,96.0,3941
,,,3942
67.0,35.600002,96.0,3943
,,,3944
66.0,35.600002,96.0,3945
,,,3946
66.0,35.600002,96.0,3947
,,,3948
66.0,35.600002,96.0,3949
,,,3950
67.0,35.600002,96.0,3951
,,,3952
67.0,35.600002,96.0,3953
,,,3954
67.0,35.600002,96.0,3955
,,,3956
67.0,35.600002,96.0,3957
,,,3958
67.0,35.600002,96.0,3959
,,,3960
67.0,35.600002,96.0,3961
,,,3962
67.0,35.600002,96.0,3963
,,,3964
66.0,35.600002,96.0,3965
,,,3966
66.0,35.600002,96.0,3967
,,,3968
66.0,35.600002,96.0,3969
,,,3970
66.0,35.600002,96.0,3971
,,,3972
66.0,35.600002,96.0,3973
,,,3974
67.0,35.600002,96.0,3975
,,,3976
67.0,35.600002,96.0,3977
,,,3978
67.0,35.600002,96.0,3979
,,,3980
67.0,35.600002,96.0,3981
,,,3982
67.0,35.600002,96.0,3983
,,,3984
67.0,35.600002,96.0,3985
,,,3986
66.0,35.600002,96.0,3987
,,,3988
66.0,35.600002,96.0,3989
,,,3990
66.0,35.600002,96.0,3991
,,,3992
66.0,35.600002,96.0,3993
,,,3994
66.0,35.600002,96.0,3995
,,,3996
66.0,35.600002,96.0,3997
,,,3998
66.0,35.600002,96.0,3999
,,,4000
66.0,35.600002,96.0,4001
,,,4002
66.0,35.600002,96.0,4003
,,,4004
67.0,35.600002,96.0,4005
,,,4006
67.0,35.600002,96.0,4007
,,,4008
67.0,35.600002,96.0,4009
,,,4010
67.0,35.600002,96.0,4011
,,,4012
67.0,35.600002,96.0,4013
,,,4014
67.0,35.600002,96.0,4015
,,,4016
66.0,35.600002,96.0,4017
,,,4018
66.0,35.600002,96.0,4019
,,,4020
65.0,35.600002,96.0,4021
,,,4022
65.0,35.600002,96.0,4023
,,,4024
65.0,35.600002,96.0,4025
,,,4026
65.0,35.600002,96.0,4027
,,,4028
65.0,35.600002,96.0,4029
,,,4030
66.0,35.600002,96.0,4031
,,,4032
66.0,35.600002,96.0,4033
,,,4034
66.0,35.600002,96.0,4035
,,,4036
65.0,35.600002,96.0,4037
,,,4038
65.0,35.600002,96.0,4039
,,,4040
65.0,35.600002,96.0,4041
,,,4042
64.0,35.600002,96.0,4043
,,,4044
64.0,35.600002,96.0,4045
,,,4046
64.0,35.600002,96.0,4047
,,,4048
64.0,35.600002,96.0,4049
,,,4050
64.0,35.600002,96.0,4051
,,,4052
64.0,35.600002,96.0,4053
,,,4054
64.0,35.600002,96.0,4055
,,,4056
64.0,35.600002,96.0,4057
,,,4058
64.0,35.600002,96.0,4059
,,,4060
64.0,35.600002,96.0,4061
,,,4062
